,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
3014,2004.0,Chris Bosh,C,F-C,19.0,6-11,211.0,235.0,106.0,366.0,59.0,106.0,557.0,191.0,78.0,861.0,327.0,712.0,0.45899999999999996,0.46299999999999997,5.0,14.0,0.35700000000000004,322.0,698.0,0.461,202.0,288.0,0.701,107.0,215.0,75.0,63.0,2510.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,15.1
3015,2005.0,Chris Bosh,PF,F-C,20.0,6-11,211.0,235.0,106.0,524.0,76.0,113.0,718.0,194.0,153.0,1361.0,473.0,1005.0,0.47100000000000003,0.47200000000000003,3.0,10.0,0.3,470.0,995.0,0.47200000000000003,412.0,542.0,0.76,187.0,226.0,81.0,81.0,3017.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,17.5
3016,2006.0,Chris Bosh,C,F-C,21.0,6-11,211.0,235.0,106.0,443.0,50.0,79.0,647.0,204.0,181.0,1572.0,549.0,1087.0,0.505,0.505,0.0,13.0,0.0,549.0,1074.0,0.511,474.0,581.0,0.816,157.0,209.0,70.0,70.0,2751.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,23.2
3017,2007.0,Chris Bosh,C,F-C,22.0,6-11,211.0,235.0,106.0,555.0,39.0,90.0,741.0,186.0,175.0,1561.0,543.0,1094.0,0.496,0.502,12.0,35.0,0.34299999999999997,531.0,1059.0,0.501,463.0,590.0,0.785,179.0,163.0,69.0,69.0,2658.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,22.6
3018,2008.0,Chris Bosh,C,F-C,23.0,6-11,211.0,235.0,106.0,409.0,63.0,67.0,583.0,174.0,171.0,1496.0,507.0,1027.0,0.494,0.499,10.0,25.0,0.4,497.0,1002.0,0.496,472.0,559.0,0.8440000000000001,153.0,157.0,67.0,67.0,2425.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,23.8
3019,2009.0,Chris Bosh,C,F-C,24.0,6-11,211.0,235.0,106.0,556.0,67.0,77.0,771.0,215.0,191.0,1746.0,615.0,1263.0,0.48700000000000004,0.49200000000000005,12.0,49.0,0.245,603.0,1214.0,0.49700000000000005,504.0,617.0,0.8170000000000001,174.0,189.0,77.0,77.0,2928.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,22.1
3020,2010.0,Chris Bosh,C,F-C,25.0,6-11,211.0,235.0,106.0,554.0,43.0,68.0,759.0,205.0,166.0,1678.0,600.0,1158.0,0.518,0.522,8.0,22.0,0.364,592.0,1136.0,0.521,470.0,590.0,0.797,169.0,170.0,70.0,70.0,2526.0,TOR,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,25.0
3021,2011.0,Chris Bosh,PF,F-C,26.0,6-11,211.0,235.0,106.0,500.0,59.0,49.0,641.0,141.0,144.0,1438.0,524.0,1056.0,0.496,0.499,6.0,25.0,0.24,518.0,1031.0,0.502,384.0,471.0,0.815,138.0,172.0,77.0,77.0,2795.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,19.4
3022,2012.0,Chris Bosh,PF,F-C,27.0,6-11,211.0,235.0,106.0,358.0,51.0,45.0,452.0,94.0,103.0,1025.0,393.0,807.0,0.48700000000000004,0.493,10.0,35.0,0.28600000000000003,383.0,772.0,0.496,229.0,279.0,0.821,117.0,128.0,57.0,57.0,2007.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,18.9
3023,2013.0,Chris Bosh,C,F-C,28.0,6-11,211.0,235.0,106.0,370.0,66.0,101.0,501.0,131.0,123.0,1232.0,485.0,907.0,0.535,0.546,21.0,74.0,0.284,464.0,833.0,0.557,241.0,302.0,0.7979999999999999,128.0,168.0,74.0,74.0,2454.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,20.0
3024,2014.0,Chris Bosh,C,F-C,29.0,6-11,211.0,235.0,106.0,424.0,80.0,78.0,522.0,98.0,87.0,1281.0,492.0,953.0,0.516,0.555,74.0,218.0,0.33899999999999997,418.0,735.0,0.569,223.0,272.0,0.82,125.0,192.0,79.0,79.0,2531.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,19.0
3025,2015.0,Chris Bosh,C,F-C,30.0,6-11,211.0,235.0,106.0,264.0,41.0,25.0,310.0,46.0,95.0,928.0,343.0,745.0,0.46,0.503,63.0,168.0,0.375,280.0,577.0,0.485,179.0,232.0,0.772,95.0,69.0,44.0,44.0,1556.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,19.8
3026,2016.0,Chris Bosh,PF,F-C,31.0,6-11,211.0,235.0,106.0,342.0,36.0,34.0,390.0,48.0,128.0,1010.0,358.0,767.0,0.467,0.52,81.0,222.0,0.365,277.0,545.0,0.508,213.0,268.0,0.795,78.0,101.0,53.0,53.0,1778.0,MIA,1984.0,"March 24, 1984",Dallas,Texas,Georgia Institute of Technology,Georgia Institute of Technology,20.2
3070,1988.0,Chris Dudley,C,C,22.0,6-11,188.0,235.0,81.0,70.0,13.0,19.0,144.0,74.0,23.0,170.0,65.0,137.0,0.474,0.474,0.0,0.0,,65.0,137.0,0.474,40.0,71.0,0.563,31.0,87.0,55.0,1.0,513.0,CLE,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,12.1
3071,1989.0,Chris Dudley,C,C,23.0,6-11,188.0,235.0,81.0,85.0,9.0,23.0,157.0,72.0,21.0,185.0,73.0,168.0,0.435,0.435,0.0,1.0,0.0,73.0,167.0,0.43700000000000006,39.0,107.0,0.364,44.0,82.0,61.0,2.0,544.0,CLE,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,8.7
3072,1990.0,Chris Dudley,PF,C,24.0,6-11,188.0,235.0,81.0,249.0,41.0,72.0,423.0,174.0,39.0,350.0,146.0,355.0,0.41100000000000003,0.41100000000000003,0.0,0.0,,146.0,355.0,0.41100000000000003,58.0,182.0,0.319,84.0,164.0,64.0,30.0,1356.0,TOT,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,9.5
3073,1990.0,Chris Dudley,PF,C,24.0,6-11,188.0,235.0,81.0,115.0,19.0,41.0,203.0,88.0,20.0,184.0,79.0,203.0,0.389,0.389,0.0,0.0,,79.0,203.0,0.389,26.0,77.0,0.33799999999999997,48.0,83.0,37.0,22.0,684.0,CLE,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,8.7
3074,1990.0,Chris Dudley,PF,C,24.0,6-11,188.0,235.0,81.0,134.0,22.0,31.0,220.0,86.0,19.0,166.0,67.0,152.0,0.441,0.441,0.0,0.0,,67.0,152.0,0.441,32.0,105.0,0.305,36.0,81.0,27.0,8.0,672.0,NJN,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,10.3
3075,1991.0,Chris Dudley,C,C,25.0,6-11,188.0,235.0,81.0,282.0,39.0,153.0,511.0,229.0,37.0,434.0,170.0,417.0,0.408,0.408,0.0,0.0,,170.0,417.0,0.408,94.0,176.0,0.534,80.0,217.0,61.0,25.0,1560.0,NJN,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,12.6
3076,1992.0,Chris Dudley,C,C,26.0,6-11,188.0,235.0,81.0,396.0,38.0,179.0,739.0,343.0,58.0,460.0,190.0,472.0,0.40299999999999997,0.40299999999999997,0.0,0.0,,190.0,472.0,0.40299999999999997,80.0,171.0,0.46799999999999997,79.0,275.0,82.0,21.0,1902.0,NJN,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,13.2
3077,1993.0,Chris Dudley,C,C,27.0,6-11,188.0,235.0,81.0,298.0,17.0,103.0,513.0,215.0,16.0,245.0,94.0,266.0,0.353,0.353,0.0,0.0,,94.0,266.0,0.353,57.0,110.0,0.518,54.0,195.0,71.0,16.0,1398.0,NJN,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,9.9
3078,1994.0,Chris Dudley,C,C,28.0,6-11,188.0,235.0,81.0,8.0,4.0,3.0,24.0,16.0,5.0,14.0,6.0,25.0,0.24,0.24,0.0,0.0,,6.0,25.0,0.24,2.0,4.0,0.5,2.0,18.0,6.0,3.0,86.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,6.8
3079,1995.0,Chris Dudley,C,C,29.0,6-11,188.0,235.0,81.0,439.0,43.0,126.0,764.0,325.0,34.0,447.0,181.0,446.0,0.406,0.406,0.0,1.0,0.0,181.0,445.0,0.40700000000000003,85.0,183.0,0.46399999999999997,81.0,286.0,82.0,82.0,2245.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,10.9
3080,1996.0,Chris Dudley,C,C,30.0,6-11,188.0,235.0,81.0,481.0,41.0,100.0,720.0,239.0,37.0,404.0,162.0,358.0,0.45299999999999996,0.45299999999999996,0.0,1.0,0.0,162.0,357.0,0.45399999999999996,80.0,157.0,0.51,79.0,251.0,80.0,61.0,1924.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,12.2
3081,1997.0,Chris Dudley,C,C,31.0,6-11,188.0,235.0,81.0,389.0,39.0,96.0,593.0,204.0,41.0,317.0,126.0,293.0,0.43,0.43,0.0,0.0,,126.0,293.0,0.43,65.0,137.0,0.474,80.0,247.0,81.0,14.0,1840.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,10.1
3082,1998.0,Chris Dudley,C,C,32.0,6-11,188.0,235.0,81.0,167.0,13.0,51.0,275.0,108.0,21.0,157.0,58.0,143.0,0.406,0.406,0.0,0.0,,58.0,143.0,0.406,41.0,92.0,0.446,44.0,139.0,51.0,22.0,858.0,NYK,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,9.5
3083,1999.0,Chris Dudley,C,C,33.0,6-11,188.0,235.0,81.0,114.0,13.0,38.0,193.0,79.0,7.0,115.0,48.0,109.0,0.44,0.44,0.0,0.0,,48.0,109.0,0.44,19.0,40.0,0.475,24.0,116.0,46.0,16.0,685.0,NYK,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,9.6
3084,2000.0,Chris Dudley,C,C,34.0,6-11,188.0,235.0,81.0,73.0,7.0,21.0,136.0,63.0,5.0,55.0,23.0,67.0,0.34299999999999997,0.34299999999999997,0.0,0.0,,23.0,67.0,0.34299999999999997,9.0,27.0,0.33299999999999996,18.0,95.0,47.0,3.0,459.0,NYK,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,6.1
3085,2001.0,Chris Dudley,C,C,35.0,6-11,188.0,235.0,81.0,119.0,14.0,29.0,183.0,64.0,18.0,72.0,29.0,73.0,0.397,0.397,0.0,0.0,,29.0,73.0,0.397,14.0,36.0,0.389,26.0,111.0,53.0,33.0,613.0,PHO,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,7.2
3086,2002.0,Chris Dudley,C,C,36.0,6-11,188.0,235.0,81.0,53.0,3.0,14.0,80.0,27.0,13.0,48.0,20.0,50.0,0.4,0.4,0.0,2.0,0.0,20.0,48.0,0.41700000000000004,8.0,15.0,0.5329999999999999,14.0,42.0,43.0,2.0,327.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,7.1
3087,2003.0,Chris Dudley,C,C,37.0,6-11,188.0,235.0,81.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,11.0,POR,1950.0,"February 22, 1965",Harrisburg,Pennsylvania,University of Washington,Yale University,-1.7
3097,1983.0,Chris Engler,C,C,23.0,6-11,211.0,245.0,111.0,61.0,7.0,17.0,104.0,43.0,11.0,81.0,38.0,94.0,0.40399999999999997,0.40399999999999997,0.0,0.0,,38.0,94.0,0.40399999999999997,5.0,16.0,0.313,24.0,95.0,54.0,1.0,369.0,GSW,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,5.8
3098,1984.0,Chris Engler,C,C,24.0,6-11,211.0,245.0,111.0,70.0,9.0,3.0,97.0,27.0,11.0,80.0,33.0,83.0,0.39799999999999996,0.39799999999999996,0.0,0.0,,33.0,83.0,0.39799999999999996,14.0,23.0,0.609,24.0,68.0,46.0,1.0,360.0,GSW,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,5.3
3099,1985.0,Chris Engler,C,C,25.0,6-11,211.0,245.0,111.0,18.0,2.0,5.0,30.0,12.0,0.0,21.0,8.0,20.0,0.4,0.4,0.0,0.0,,8.0,20.0,0.4,5.0,9.0,0.556,2.0,5.0,11.0,0.0,82.0,TOT,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,13.2
3100,1985.0,Chris Engler,C,C,25.0,6-11,211.0,245.0,111.0,17.0,2.0,4.0,27.0,10.0,0.0,19.0,7.0,16.0,0.43799999999999994,0.43799999999999994,0.0,0.0,,7.0,16.0,0.43799999999999994,5.0,9.0,0.556,1.0,4.0,7.0,0.0,76.0,NJN,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,13.9
3101,1985.0,Chris Engler,C,C,25.0,6-11,211.0,245.0,111.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,3.0,0.0,3.0,CHI,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,9.1
3102,1985.0,Chris Engler,C,C,25.0,6-11,211.0,245.0,111.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,3.0,MIL,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,0.0
3103,1987.0,Chris Engler,C,C,27.0,6-11,211.0,245.0,111.0,34.0,5.0,11.0,57.0,23.0,8.0,58.0,23.0,51.0,0.451,0.451,0.0,0.0,,23.0,51.0,0.451,12.0,16.0,0.75,12.0,33.0,30.0,0.0,195.0,TOT,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,11.0
3104,1987.0,Chris Engler,C,C,27.0,6-11,211.0,245.0,111.0,2.0,1.0,1.0,8.0,6.0,1.0,11.0,4.0,8.0,0.5,0.5,0.0,0.0,,4.0,8.0,0.5,3.0,3.0,1.0,2.0,0.0,7.0,0.0,17.0,POR,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,29.1
3105,1987.0,Chris Engler,C,C,27.0,6-11,211.0,245.0,111.0,13.0,1.0,1.0,16.0,3.0,3.0,7.0,3.0,12.0,0.25,0.25,0.0,0.0,,3.0,12.0,0.25,1.0,1.0,1.0,0.0,10.0,5.0,0.0,48.0,MIL,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,5.8
3106,1987.0,Chris Engler,C,C,27.0,6-11,211.0,245.0,111.0,19.0,3.0,9.0,33.0,14.0,4.0,40.0,16.0,31.0,0.516,0.516,0.0,0.0,,16.0,31.0,0.516,8.0,12.0,0.667,10.0,23.0,18.0,0.0,130.0,NJN,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,10.6
3107,1988.0,Chris Engler,C,C,28.0,6-11,211.0,245.0,111.0,66.0,9.0,6.0,98.0,32.0,15.0,103.0,36.0,88.0,0.409,0.409,0.0,0.0,,36.0,88.0,0.409,31.0,35.0,0.8859999999999999,29.0,73.0,54.0,0.0,399.0,NJN,1959.0,"March 1, 1959",Stillwater,Minnesota,University of Wyoming,University of Wyoming,7.1
3122,1992.0,Chris Gatling,PF,F-C,24.0,6-10,208.0,220.0,99.0,107.0,31.0,36.0,182.0,75.0,16.0,306.0,117.0,206.0,0.568,0.568,0.0,4.0,0.0,117.0,202.0,0.579,72.0,109.0,0.6609999999999999,44.0,101.0,54.0,1.0,612.0,GSW,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,18.2
3123,1993.0,Chris Gatling,PF,F-C,25.0,6-10,208.0,220.0,99.0,191.0,44.0,53.0,320.0,129.0,40.0,648.0,249.0,462.0,0.539,0.539,0.0,6.0,0.0,249.0,456.0,0.546,150.0,207.0,0.725,102.0,197.0,70.0,11.0,1248.0,GSW,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,16.8
3124,1994.0,Chris Gatling,C,F-C,26.0,6-10,208.0,220.0,99.0,254.0,40.0,63.0,397.0,143.0,41.0,671.0,271.0,461.0,0.588,0.588,0.0,1.0,0.0,271.0,460.0,0.589,129.0,208.0,0.62,84.0,223.0,82.0,23.0,1296.0,GSW,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,18.7
3125,1995.0,Chris Gatling,PF,F-C,27.0,6-10,208.0,220.0,99.0,299.0,39.0,52.0,443.0,144.0,51.0,796.0,324.0,512.0,0.633,0.633,0.0,1.0,0.0,324.0,511.0,0.634,148.0,250.0,0.5920000000000001,117.0,184.0,58.0,22.0,1470.0,GSW,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,19.5
3126,1996.0,Chris Gatling,PF,F-C,28.0,6-10,208.0,220.0,99.0,288.0,36.0,40.0,417.0,129.0,43.0,791.0,326.0,567.0,0.575,0.575,0.0,1.0,0.0,326.0,566.0,0.5760000000000001,139.0,207.0,0.6709999999999999,95.0,217.0,71.0,2.0,1427.0,TOT,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,19.9
3127,1996.0,Chris Gatling,PF,F-C,28.0,6-10,208.0,220.0,99.0,164.0,19.0,29.0,242.0,78.0,26.0,426.0,171.0,308.0,0.555,0.555,0.0,1.0,0.0,171.0,307.0,0.557,84.0,132.0,0.636,60.0,135.0,47.0,2.0,862.0,GSW,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,17.0
3128,1996.0,Chris Gatling,PF,F-C,28.0,6-10,208.0,220.0,99.0,124.0,17.0,11.0,175.0,51.0,17.0,365.0,155.0,259.0,0.598,0.598,0.0,0.0,,155.0,259.0,0.598,55.0,75.0,0.733,35.0,82.0,24.0,0.0,565.0,MIA,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,24.4
3129,1997.0,Chris Gatling,PF,F-C,29.0,6-10,208.0,220.0,99.0,236.0,39.0,31.0,370.0,134.0,28.0,891.0,327.0,623.0,0.525,0.526,1.0,6.0,0.16699999999999998,326.0,617.0,0.528,236.0,329.0,0.7170000000000001,120.0,138.0,47.0,1.0,1283.0,TOT,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,23.9
3130,1997.0,Chris Gatling,PF,F-C,29.0,6-10,208.0,220.0,99.0,222.0,35.0,31.0,348.0,126.0,25.0,840.0,309.0,580.0,0.5329999999999999,0.534,1.0,6.0,0.16699999999999998,308.0,574.0,0.537,221.0,313.0,0.706,114.0,125.0,44.0,1.0,1191.0,DAL,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,24.4
3131,1997.0,Chris Gatling,PF,F-C,29.0,6-10,208.0,220.0,99.0,14.0,4.0,0.0,22.0,8.0,3.0,51.0,18.0,43.0,0.419,0.419,0.0,0.0,,18.0,43.0,0.419,15.0,16.0,0.938,6.0,13.0,3.0,0.0,92.0,NJN,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,16.9
3132,1998.0,Chris Gatling,PF,F-C,30.0,6-10,208.0,220.0,99.0,216.0,52.0,29.0,334.0,118.0,53.0,656.0,248.0,545.0,0.455,0.456,1.0,4.0,0.25,247.0,541.0,0.457,159.0,265.0,0.6,99.0,152.0,57.0,16.0,1359.0,NJN,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,16.0
3133,1999.0,Chris Gatling,C,F-C,31.0,6-10,208.0,220.0,99.0,127.0,32.0,10.0,179.0,52.0,32.0,272.0,117.0,265.0,0.442,0.44299999999999995,1.0,8.0,0.125,116.0,257.0,0.451,37.0,93.0,0.39799999999999996,62.0,118.0,48.0,3.0,775.0,TOT,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,10.1
3134,1999.0,Chris Gatling,C,F-C,31.0,6-10,208.0,220.0,99.0,44.0,8.0,4.0,65.0,21.0,12.0,84.0,36.0,97.0,0.371,0.371,0.0,1.0,0.0,36.0,96.0,0.375,12.0,24.0,0.5,29.0,40.0,18.0,2.0,281.0,NJN,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,5.5
3135,1999.0,Chris Gatling,C,F-C,31.0,6-10,208.0,220.0,99.0,83.0,24.0,6.0,114.0,31.0,20.0,188.0,81.0,168.0,0.48200000000000004,0.485,1.0,7.0,0.14300000000000002,80.0,161.0,0.49700000000000005,25.0,69.0,0.36200000000000004,33.0,78.0,30.0,1.0,494.0,MIL,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,12.6
3136,2000.0,Chris Gatling,PF,F-C,32.0,6-10,208.0,220.0,99.0,348.0,82.0,23.0,502.0,154.0,71.0,1014.0,365.0,802.0,0.455,0.466,18.0,70.0,0.257,347.0,732.0,0.474,266.0,373.0,0.713,169.0,246.0,85.0,0.0,1811.0,TOT,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,17.3
3137,2000.0,Chris Gatling,PF,F-C,32.0,6-10,208.0,220.0,99.0,206.0,48.0,10.0,297.0,91.0,40.0,598.0,210.0,462.0,0.455,0.462,7.0,23.0,0.304,203.0,439.0,0.462,171.0,245.0,0.698,105.0,142.0,45.0,0.0,1041.0,ORL,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,17.4
3138,2000.0,Chris Gatling,PF,F-C,32.0,6-10,208.0,220.0,99.0,142.0,34.0,13.0,205.0,63.0,31.0,416.0,155.0,340.0,0.456,0.47200000000000003,11.0,47.0,0.23399999999999999,144.0,293.0,0.491,95.0,128.0,0.742,64.0,104.0,40.0,0.0,770.0,DEN,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,17.1
3139,2001.0,Chris Gatling,PF,F-C,33.0,6-10,208.0,220.0,99.0,292.0,52.0,27.0,391.0,99.0,61.0,842.0,329.0,733.0,0.449,0.46799999999999997,28.0,92.0,0.304,301.0,641.0,0.47,156.0,228.0,0.684,119.0,185.0,74.0,6.0,1670.0,CLE,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,15.6
3140,2002.0,Chris Gatling,PF,F-C,34.0,6-10,208.0,220.0,99.0,135.0,17.0,11.0,206.0,71.0,25.0,345.0,131.0,293.0,0.447,0.449,1.0,8.0,0.125,130.0,285.0,0.456,82.0,117.0,0.701,58.0,109.0,54.0,1.0,809.0,MIA,1967.0,"September 3, 1967",Elizabeth,New Jersey,Old Dominion University,Old Dominion University,13.4
3153,2004.0,Chris Kaman,C,C,21.0,7-0,213.0,265.0,120.0,335.0,23.0,73.0,461.0,126.0,85.0,499.0,200.0,435.0,0.46,0.46,0.0,2.0,0.0,200.0,433.0,0.462,99.0,142.0,0.6970000000000001,155.0,211.0,82.0,61.0,1843.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,9.6
3154,2005.0,Chris Kaman,C,C,22.0,7-0,213.0,265.0,120.0,288.0,26.0,68.0,423.0,135.0,73.0,572.0,246.0,495.0,0.49700000000000005,0.49700000000000005,0.0,1.0,0.0,246.0,494.0,0.498,80.0,121.0,0.6609999999999999,115.0,182.0,63.0,50.0,1632.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,13.1
3155,2006.0,Chris Kaman,C,C,23.0,7-0,213.0,265.0,120.0,563.0,45.0,108.0,750.0,187.0,79.0,932.0,369.0,706.0,0.523,0.523,0.0,2.0,0.0,369.0,704.0,0.524,194.0,252.0,0.77,176.0,269.0,78.0,78.0,2560.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,15.0
3156,2007.0,Chris Kaman,C,C,24.0,7-0,213.0,265.0,120.0,428.0,41.0,116.0,588.0,160.0,79.0,754.0,294.0,652.0,0.451,0.451,0.0,1.0,0.0,294.0,651.0,0.452,166.0,224.0,0.741,147.0,251.0,75.0,66.0,2176.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,12.9
3157,2008.0,Chris Kaman,C,C,25.0,7-0,213.0,265.0,120.0,538.0,33.0,155.0,711.0,173.0,107.0,878.0,338.0,700.0,0.483,0.483,0.0,4.0,0.0,338.0,696.0,0.486,202.0,265.0,0.762,164.0,179.0,56.0,55.0,2083.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,17.5
3158,2009.0,Chris Kaman,C,C,26.0,7-0,213.0,265.0,120.0,172.0,17.0,45.0,247.0,75.0,46.0,373.0,161.0,305.0,0.528,0.528,0.0,0.0,,161.0,305.0,0.528,51.0,75.0,0.68,84.0,93.0,31.0,24.0,921.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,14.4
3159,2010.0,Chris Kaman,C,C,27.0,7-0,213.0,265.0,120.0,520.0,37.0,94.0,704.0,184.0,120.0,1408.0,589.0,1202.0,0.49,0.49,0.0,6.0,0.0,589.0,1196.0,0.49200000000000005,230.0,307.0,0.7490000000000001,223.0,213.0,76.0,76.0,2608.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,16.5
3160,2011.0,Chris Kaman,C,C,28.0,7-0,213.0,265.0,120.0,174.0,16.0,48.0,225.0,51.0,46.0,397.0,177.0,376.0,0.47100000000000003,0.47100000000000003,0.0,0.0,,177.0,376.0,0.47100000000000003,43.0,57.0,0.754,58.0,75.0,32.0,15.0,838.0,LAC,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,15.7
3161,2012.0,Chris Kaman,C,C,29.0,7-0,213.0,265.0,120.0,275.0,25.0,77.0,364.0,89.0,101.0,616.0,266.0,597.0,0.446,0.446,0.0,0.0,,266.0,597.0,0.446,84.0,107.0,0.785,129.0,106.0,47.0,33.0,1372.0,NOH,1982.0,"April 28, 1982",Wyoming,Michigan,Central Michigan University,Central Michigan University,15.3
